testype	name1	name2	ceiling1	floor1	ceiling2	floor2	meandate1	meandate2	acc1	acc2	alienacc1	alienacc2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1
self1	Domestic-Not-Love_randomA	Domestic-Not-Love_randomB					1994.78	1994.6	0.745	0.76	0.695	0.82	0.924614084413	0.869250295147	0.979977873679	-0.005	-0.06	0.05
crossAB	Adventure-Not-SubjDetective_randomA	SubjDetective-Not-Adventure_randomB					1983.055	1978.035	0.755	0.91	0.615	0.615	0.446012996235	0.394903049455	0.497122943016	0.2175	0.295	0.14
crossBA	Domestic-Not-Love_randomB	Love-Not-Domestic_randomA					1994.6	1982.51	0.76	0.74	0.66	0.615	0.593162446296	0.616972692143	0.56935220045	0.1125	0.125	0.1
self1	Adventure-Not-SubjDetective_randomA	Adventure-Not-SubjDetective_randomB					1983.055	1983.91	0.755	0.795	0.845	0.865	1.01297568074	1.04569622666	0.980255134821	-0.08	-0.07	-0.09
self2	Love-Not-Domestic_randomA	Love-Not-Domestic_randomB					1982.51	1982.43	0.74	0.7	0.855	0.875	0.909404368852	0.869492178376	0.949316559328	-0.145	-0.175	-0.115
crossBA	Adventure-Not-SubjDetective_randomB	SubjDetective-Not-Adventure_randomA					1983.91	1977.98	0.795	0.885	0.595	0.685	0.44879926172	0.395841187253	0.501757336187	0.2	0.2	0.2
crossAB	Domestic_randomA	SubjHorror_randomB					1994.725	1976.405	0.715	0.91	0.485	0.435	-0.136602950886	-0.241529519757	-0.0316763820162	0.3525	0.475	0.23
self2	SubjDetective-Not-Adventure_randomA	SubjDetective-Not-Adventure_randomB					1977.98	1978.035	0.885	0.91	0.905	0.925	1.48002003434	1.45172734327	1.50831272542	-0.0175	-0.015	-0.02
self1	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossAB	Adventure-Not-Domestic_randomA	Domestic-Not-Adventure_randomB					1982.76	1994.6	0.77	0.75	0.385	0.445	-0.348265913203	-0.324657141757	-0.371874684648	0.345	0.305	0.385
crossBA	Domestic_randomB	SubjHorror_randomA					1994.69	1976.405	0.72	0.91	0.445	0.44	-0.189187401015	-0.378299800155	-7.50018751875e-05	0.3725	0.47	0.275
self1	Adventure-Not-Domestic_randomA	Adventure-Not-Domestic_randomB					1982.76	1982.4	0.77	0.835	0.83	0.91	1.18611555721	1.28173286278	1.09049825164	-0.0675	-0.075	-0.06
self2	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	Adventure-Not-Domestic_randomB	Domestic-Not-Adventure_randomA					1982.4	1994.595	0.835	0.755	0.355	0.395	-0.382505248407	-0.412253894309	-0.352756602505	0.42	0.36	0.48
self2	Domestic-Not-Adventure_randomA	Domestic-Not-Adventure_randomB					1994.595	1994.6	0.755	0.75	0.81	0.82	0.910092917391	0.821469490188	0.998716344594	-0.0625	-0.07	-0.055
crossAB	Domestic-Not-War_randomA	War-Not-Domestic_randomB					1994.805	1971.6173469387754	0.73	0.826530612245	0.46	0.413265306122	-0.345854869549	-0.521100218555	-0.170609520544	0.341632653061	0.413265306122	0.27
self1	Domestic-Not-War_randomA	Domestic-Not-War_randomB					1994.805	1994.68	0.73	0.74	0.825	0.815	0.879973722228	0.884652056109	0.875295388347	-0.085	-0.075	-0.095
crossAB	Adventure_randomA	Horror_randomB					1982.44	1989.3	0.755	0.905	0.555	0.675	0.56582752707	0.720596951218	0.411058102922	0.215	0.23	0.2
crossBA	Domestic-Not-War_randomB	War-Not-Domestic_randomA					1994.68	1971.7551020408164	0.74	0.84693877551	0.455	0.418367346939	-0.282861596624	-0.342415426908	-0.22330776634	0.356785714286	0.428571428571	0.285
self1	Adventure_randomA	Adventure_randomB					1982.44	1982.27	0.755	0.83	0.845	0.89	1.33943967772	1.46500319697	1.21387615847	-0.075	-0.06	-0.09
self2	War-Not-Domestic_randomA	War-Not-Domestic_randomB					1971.7551020408164	1971.6173469387754	0.84693877551	0.826530612245	0.94387755102	0.933673469388	1.23619737538	1.21953653082	1.25285821993	-0.102040816327	-0.107142857143	-0.0969387755102
crossBA	Adventure_randomB	Horror_randomA					1982.27	1991.42	0.83	0.85	0.595	0.625	0.518106027859	0.610280625392	0.425931430325	0.23	0.225	0.235
self2	Horror_randomA	Horror_randomB					1991.42	1989.3	0.85	0.905	0.88	0.95	1.3477431493	1.39662576079	1.29886053782	-0.0375	-0.045	-0.03
crossAB	Domestic_randomA	Mystery_randomB					1994.725	1981.17	0.715	0.835	0.475	0.45	0.00591990082982	-0.00964404007179	0.0214838417314	0.3125	0.385	0.24
self1	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossAB	Adventure_randomA	Christian_randomB					1982.44	1972.975	0.755	0.82	0.49	0.475	-0.0517739648531	-0.32062755749	0.217079627784	0.305	0.345	0.265
crossBA	Domestic_randomB	Mystery_randomA					1994.69	1981.645	0.72	0.82	0.49	0.48	0.167209109707	0.064198153083	0.270220066332	0.285	0.34	0.23
self1	Adventure_randomA	Adventure_randomB					1982.44	1982.27	0.755	0.83	0.845	0.89	1.33943967772	1.46500319697	1.21387615847	-0.075	-0.06	-0.09
self2	Mystery_randomA	Mystery_randomB					1981.645	1981.17	0.82	0.835	0.89	0.885	1.28390540267	1.3766992943	1.19111151105	-0.06	-0.05	-0.07
crossBA	Adventure_randomB	Christian_randomA					1982.27	1972.54	0.83	0.87	0.47	0.44	-0.124598349517	-0.306834881448	0.0576381824126	0.395	0.43	0.36
crossAB	Domestic-Not-Novel_randomA	Novel-Not-Domestic_randomB					1994.64	1981.715	0.76	0.595	0.465	0.49	-0.115885161395	-0.0309121149098	-0.20085820788	0.2	0.105	0.295
self2	Christian_randomA	Christian_randomB					1972.54	1972.975	0.87	0.82	0.945	0.92	1.2218355415	1.14149792001	1.30217316299	-0.0875	-0.1	-0.075
self1	Domestic-Not-Novel_randomA	Domestic-Not-Novel_randomB					1994.64	1995.13	0.76	0.72	0.735	0.775	0.960911149259	0.775603969209	1.14621832931	-0.015	-0.055	0.025
crossBA	Domestic-Not-Novel_randomB	Novel-Not-Domestic_randomA					1995.13	1981.525	0.72	0.57	0.4	0.45	-0.124895270589	-0.0851508285167	-0.164639712662	0.22	0.12	0.32
crossAB	Adventure_randomA	Juvenile_randomB					1982.44	1892.49	0.755	0.81	0.525	0.565	0.226783379252	0.152011415694	0.30155534281	0.2375	0.245	0.23
self2	Novel-Not-Domestic_randomA	Novel-Not-Domestic_randomB					1981.525	1981.715	0.57	0.595	0.78	0.795	0.248547885777	0.272517320951	0.224578450604	-0.205	-0.2	-0.21
self1	Adventure_randomA	Adventure_randomB					1982.44	1982.27	0.755	0.83	0.845	0.89	1.33943967772	1.46500319697	1.21387615847	-0.075	-0.06	-0.09
crossAB	Domestic-Not-Psychological_randomA	Psychological-Not-Domestic_randomB					1994.4226804123712	1996.36	0.69587628866	0.735	0.59793814433	0.65	0.628036944091	0.63024508932	0.625828798862	0.0914690721649	0.085	0.0979381443299
crossBA	Adventure_randomB	Juvenile_randomA					1982.27	1892.295	0.83	0.81	0.52	0.555	0.140662440324	0.0160142691716	0.265310611476	0.2825	0.255	0.31
self1	Domestic-Not-Psychological_randomA	Domestic-Not-Psychological_randomB					1994.4226804123712	1994.4114583333333	0.69587628866	0.697916666667	0.716494845361	0.786458333333	1.20379982908	1.10605817031	1.30154148784	-0.0545801116838	-0.0885416666667	-0.020618556701
self2	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossBA	Domestic-Not-Psychological_randomB	Psychological-Not-Domestic_randomA					1994.4114583333333	1996.36	0.697916666667	0.72	0.630208333333	0.605	0.444888428864	0.494180250756	0.395596606972	0.0913541666667	0.115	0.0677083333333
self2	Psychological-Not-Domestic_randomA	Psychological-Not-Domestic_randomB					1996.36	1996.36	0.72	0.735	0.795	0.82	0.808701463905	0.744669866644	0.872733061166	-0.08	-0.085	-0.075
crossAB	Adventure-Not-Western_randomA	Western-Not-Adventure_randomB					1982.8	1967.775	0.75	0.89	0.56	0.725	0.526223674397	0.683464926057	0.368982422736	0.1775	0.165	0.19
crossAB	Domestic_randomA	SubjHumor_randomB					1994.725	1924.1	0.715	0.945	0.47	0.445	0.00157757466227	0.0416771554404	-0.0385220061159	0.3725	0.5	0.245
self1	Adventure-Not-Western_randomA	Adventure-Not-Western_randomB					1982.8	1981.93	0.75	0.77	0.82	0.81	1.22523929451	1.33413265642	1.1163459326	-0.055	-0.04	-0.07
self1	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossBA	Adventure-Not-Western_randomB	Western-Not-Adventure_randomA					1981.93	1967.23	0.77	0.875	0.595	0.755	0.56950433318	0.73855974842	0.40044891794	0.1475	0.12	0.175
crossBA	Domestic_randomB	SubjHumor_randomA					1994.69	1924.88	0.72	0.93	0.45	0.48	-0.140519656859	-0.126210028119	-0.1548292856	0.36	0.45	0.27
self2	Western-Not-Adventure_randomA	Western-Not-Adventure_randomB					1967.23	1967.775	0.875	0.89	0.95	0.925	1.45029703855	1.46222798252	1.43836609459	-0.055	-0.035	-0.075
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
crossAB	Adventure_randomA	SubjJuvenile_randomB					1982.44	1910.375	0.755	0.83	0.54	0.54	0.168169459171	0.0201662373588	0.316172680984	0.2525	0.29	0.215
crossAB	Domestic_randomA	SubjFairytales_randomB					1994.725	1925.8989898989898	0.715	0.964646464646	0.47	0.429292929293	-0.279220959168	-0.347920335418	-0.210521582918	0.390176767677	0.535353535354	0.245
self1	Adventure_randomA	Adventure_randomB					1982.44	1982.27	0.755	0.83	0.845	0.89	1.33943967772	1.46500319697	1.21387615847	-0.075	-0.06	-0.09
self1	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossBA	Adventure_randomB	SubjJuvenile_randomA					1982.27	1910.43	0.83	0.835	0.5	0.55	0.131790309243	-0.0273254820846	0.290906100571	0.3075	0.285	0.33
crossBA	Domestic_randomB	SubjFairytales_randomA					1994.69	1924.03	0.72	0.96	0.49	0.45	-0.152372914093	-0.378605184866	0.0738593566793	0.37	0.51	0.23
self2	SubjFairytales_randomA	SubjFairytales_randomB					1924.03	1925.8989898989898	0.96	0.964646464646	0.975	0.969696969697	1.76169841702	1.77707449576	1.74632233828	-0.0100252525253	-0.00505050505051	-0.015
self2	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossAB	Domestic_randomA	SubjShortstoriesAmerican_randomB					1994.725	1968.775	0.715	0.805	0.605	0.57	0.311121225446	0.245547832677	0.376694618216	0.1725	0.235	0.11
self1	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossAB	Adventure-Not-Political_randomA	Political-Not-Adventure_randomB					1982.355	1988.21	0.8	0.785	0.56	0.535	0.242958531464	0.302630293738	0.18328676919	0.245	0.25	0.24
crossBA	Domestic_randomB	SubjShortstoriesAmerican_randomA					1994.69	1968.11	0.72	0.78	0.545	0.535	0.274109882815	0.260723235054	0.287496530576	0.21	0.245	0.175
self1	Adventure-Not-Political_randomA	Adventure-Not-Political_randomB					1982.355	1982.685	0.8	0.79	0.88	0.855	1.13845938358	1.07944535538	1.19747341177	-0.0725	-0.065	-0.08
self2	SubjShortstoriesAmerican_randomA	SubjShortstoriesAmerican_randomB					1968.11	1968.775	0.78	0.805	0.805	0.775	0.914862731954	1.05414488083	0.775580583077	0.0025	0.03	-0.025
crossBA	Adventure-Not-Political_randomB	Political-Not-Adventure_randomA					1982.685	1988.18	0.79	0.745	0.525	0.52	0.0637296056684	0.11837173401	0.00908747732717	0.245	0.225	0.265
crossAB	Domestic_randomA	SubjHistory_randomB					1994.725	1927.825	0.715	0.82	0.44	0.495	-0.48933460677	-0.529707053485	-0.448962160055	0.3	0.325	0.275
self2	Political-Not-Adventure_randomA	Political-Not-Adventure_randomB					1988.18	1988.21	0.745	0.785	0.84	0.865	0.987572468913	0.955949234663	1.01919570316	-0.0875	-0.08	-0.095
self1	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossBA	Domestic_randomB	SubjHistory_randomA					1994.69	1928.295	0.72	0.79	0.44	0.455	-0.409366206206	-0.421429414685	-0.397302997728	0.3075	0.335	0.28
crossAB	Adventure_randomA	Shortstories_randomB					1982.44	1987.18	0.755	0.655	0.55	0.53	0.300870728258	0.36683677652	0.234904679997	0.165	0.125	0.205
self2	SubjHistory_randomA	SubjHistory_randomB					1928.295	1927.825	0.79	0.82	0.85	0.885	1.24250779798	1.29148125477	1.1935343412	-0.0625	-0.065	-0.06
self1	Adventure_randomA	Adventure_randomB					1982.44	1982.27	0.755	0.83	0.845	0.89	1.33943967772	1.46500319697	1.21387615847	-0.075	-0.06	-0.09
crossAB	Domestic_randomA	SubjShortstoriesOther_randomB					1994.725	1974.32	0.715	0.78	0.455	0.405	-0.148647847853	-0.180259325727	-0.117036369979	0.3175	0.375	0.26
self1	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossBA	Adventure_randomB	Shortstories_randomA					1982.27	1986.255	0.83	0.67	0.485	0.47	0.00714402513936	0.0410896357307	-0.026801585452	0.2725	0.2	0.345
crossBA	Domestic_randomB	SubjShortstoriesOther_randomA					1994.69	1974.585	0.72	0.78	0.405	0.415	-0.310017102043	-0.228396383981	-0.391637820105	0.34	0.365	0.315
self2	Shortstories_randomA	Shortstories_randomB					1986.255	1987.18	0.67	0.655	0.73	0.775	0.743562677898	0.585651157223	0.901474198573	-0.09	-0.12	-0.06
self2	SubjShortstoriesOther_randomA	SubjShortstoriesOther_randomB					1974.585	1974.32	0.78	0.78	0.825	0.82	1.21893698536	1.22771083363	1.21016313709	-0.0425	-0.04	-0.045
crossAB	Adventure-Not-Bildungsroman_randomA	Bildungsroman-Not-Adventure_randomB					1983.5	1977.38	0.8	0.74	0.5	0.51	0.078729195127	0.160692482381	-0.00323409212748	0.265	0.23	0.3
crossAB	Domestic_randomA	SubjSFAmerican_randomB					1994.725	1981.345	0.715	0.92	0.44	0.435	-0.275279129314	-0.357895041753	-0.192663216875	0.38	0.485	0.275
self1	Adventure-Not-Bildungsroman_randomA	Adventure-Not-Bildungsroman_randomB					1983.5	1982.405	0.8	0.81	0.885	0.88	1.28408316713	1.1809540039	1.38721233036	-0.0775	-0.07	-0.085
self1	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossBA	Adventure-Not-Bildungsroman_randomB	Bildungsroman-Not-Adventure_randomA					1982.405	1977.47	0.81	0.715	0.44	0.475	-0.223070055346	-0.106037286125	-0.340102824567	0.305	0.24	0.37
crossBA	Domestic_randomB	SubjSFAmerican_randomA					1994.69	1982.785	0.72	0.9	0.48	0.44	-0.236008014151	-0.324615547839	-0.147400480463	0.35	0.46	0.24
self2	Bildungsroman-Not-Adventure_randomA	Bildungsroman-Not-Adventure_randomB					1977.47	1977.38	0.715	0.74	0.825	0.805	0.774300769529	0.816756865351	0.731844673708	-0.0875	-0.065	-0.11
self2	SubjSFAmerican_randomA	SubjSFAmerican_randomB					1982.785	1981.345	0.9	0.92	0.885	0.945	1.37977533051	1.38713092113	1.37241973989	-0.005	-0.025	0.015
crossAB	Domestic_randomA	SubjFantasy_randomB					1994.725	1983.5	0.715	0.885	0.42	0.465	-0.263046337102	-0.350079910481	-0.176012763723	0.3575	0.42	0.295
crossAB	Adventure_randomA	Love_randomB					1982.44	1983.285	0.755	0.715	0.45	0.49	-0.157601792701	-0.189273974219	-0.125929611184	0.265	0.225	0.305
self1	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
self1	Adventure_randomA	Adventure_randomB					1982.44	1982.27	0.755	0.83	0.845	0.89	1.33943967772	1.46500319697	1.21387615847	-0.075	-0.06	-0.09
crossBA	Domestic_randomB	SubjFantasy_randomA					1994.69	1983.555	0.72	0.84	0.445	0.47	-0.22739176712	-0.223287277255	-0.231496256984	0.3225	0.37	0.275
crossBA	Adventure_randomB	Love_randomA					1982.27	1982.71	0.83	0.715	0.455	0.445	-0.237899889928	-0.290315921242	-0.185483858614	0.3225	0.27	0.375
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
self2	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossAB	Horror_randomA	Christian_randomB					1991.42	1972.975	0.85	0.82	0.48	0.49	0.00218957512066	-0.0680505490062	0.0724296992475	0.35	0.33	0.37
crossAB	Adventure_randomA	SubjHorror_randomB					1982.44	1976.405	0.755	0.91	0.59	0.65	0.530580705504	0.547054621703	0.514106789305	0.2125	0.26	0.165
self1	Horror_randomA	Horror_randomB					1991.42	1989.3	0.85	0.905	0.88	0.95	1.3477431493	1.39662576079	1.29886053782	-0.0375	-0.045	-0.03
self1	Adventure_randomA	Adventure_randomB					1982.44	1982.27	0.755	0.83	0.845	0.89	1.33943967772	1.46500319697	1.21387615847	-0.075	-0.06	-0.09
crossBA	Horror_randomB	Christian_randomA					1989.3	1972.54	0.905	0.87	0.485	0.46	0.0410586621476	-0.108750407345	0.19086773164	0.415	0.41	0.42
crossBA	Adventure_randomB	SubjHorror_randomA					1982.27	1976.405	0.83	0.91	0.52	0.59	0.314066832729	0.327919831403	0.300213834055	0.315	0.32	0.31
self2	Christian_randomA	Christian_randomB					1972.54	1972.975	0.87	0.82	0.945	0.92	1.2218355415	1.14149792001	1.30217316299	-0.0875	-0.1	-0.075
self2	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossAB	Horror_randomA	Juvenile_randomB					1991.42	1892.49	0.85	0.81	0.475	0.46	-0.173893759353	-0.238856483917	-0.108931034789	0.3625	0.35	0.375
self1	Horror_randomA	Horror_randomB					1991.42	1989.3	0.85	0.905	0.88	0.95	1.3477431493	1.39662576079	1.29886053782	-0.0375	-0.045	-0.03
crossAB	Adventure-Not-War_randomA	War-Not-Adventure_randomB					1983.85	1970.025	0.79	0.815	0.605	0.62	0.490063065975	0.482778693709	0.49734743824	0.19	0.195	0.185
crossBA	Horror_randomB	Juvenile_randomA					1989.3	1892.295	0.905	0.81	0.47	0.495	-0.0604342430011	-0.372546277875	0.251677791873	0.375	0.315	0.435
self1	Adventure-Not-War_randomA	Adventure-Not-War_randomB					1983.85	1983.89	0.79	0.83	0.84	0.9	1.16987086943	1.14593488667	1.19380685218	-0.06	-0.07	-0.05
self2	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossBA	Adventure-Not-War_randomB	War-Not-Adventure_randomA					1983.89	1970.155	0.83	0.79	0.575	0.65	0.512913584511	0.569650255352	0.45617691367	0.1975	0.14	0.255
crossAB	Horror-Not-Western_randomA	Western-Not-Horror_randomB					1991.365	1967.575	0.84	0.87	0.505	0.585	0.361532145261	0.272452753098	0.450611537424	0.31	0.285	0.335
self2	War-Not-Adventure_randomA	War-Not-Adventure_randomB					1970.155	1970.025	0.79	0.815	0.925	0.915	1.07970843889	1.13683570893	1.02258116885	-0.1175	-0.1	-0.135
self1	Horror-Not-Western_randomA	Horror-Not-Western_randomB					1991.365	1989.285	0.84	0.9	0.855	0.93	1.41848999694	1.51754976064	1.31943023324	-0.0225	-0.03	-0.015
crossAB	Adventure_randomA	Mystery_randomB					1982.44	1981.17	0.755	0.835	0.575	0.61	0.488525284027	0.541315823033	0.435734745021	0.2025	0.225	0.18
crossBA	Horror-Not-Western_randomB	Western-Not-Horror_randomA					1989.285	1967.515	0.9	0.89	0.49	0.46	0.201460998733	-0.0220991492243	0.42502114669	0.42	0.43	0.41
self1	Adventure_randomA	Adventure_randomB					1982.44	1982.27	0.755	0.83	0.845	0.89	1.33943967772	1.46500319697	1.21387615847	-0.075	-0.06	-0.09
self2	Western-Not-Horror_randomA	Western-Not-Horror_randomB					1967.515	1967.575	0.89	0.87	0.945	0.925	1.41817875209	1.38923775499	1.44711974919	-0.055	-0.055	-0.055
crossBA	Adventure_randomB	Mystery_randomA					1982.27	1981.645	0.83	0.82	0.555	0.655	0.523358329891	0.56663106479	0.480085594992	0.22	0.165	0.275
crossAB	Horror_randomA	SubjJuvenile_randomB					1991.42	1910.375	0.85	0.83	0.49	0.5	-0.0813123105482	-0.0860393285715	-0.0765852925248	0.345	0.33	0.36
self2	Mystery_randomA	Mystery_randomB					1981.645	1981.17	0.82	0.835	0.89	0.885	1.28390540267	1.3766992943	1.19111151105	-0.06	-0.05	-0.07
self1	Horror_randomA	Horror_randomB					1991.42	1989.3	0.85	0.905	0.88	0.95	1.3477431493	1.39662576079	1.29886053782	-0.0375	-0.045	-0.03
crossAB	Adventure-Not-Novel_randomA	Novel-Not-Adventure_randomB					1983.435	1983.035	0.77	0.575	0.45	0.5	0.0533456907024	0.0957766751426	0.0109147062621	0.1975	0.075	0.32
crossBA	Horror_randomB	SubjJuvenile_randomA					1989.3	1910.43	0.905	0.835	0.445	0.495	-0.204646631306	-0.374120886971	-0.035172375642	0.4	0.34	0.46
self1	Adventure-Not-Novel_randomA	Adventure-Not-Novel_randomB					1983.435	1983.325	0.77	0.805	0.865	0.885	1.24500598615	1.28865727075	1.20135470154	-0.0875	-0.08	-0.095
self2	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossBA	Adventure-Not-Novel_randomB	Novel-Not-Adventure_randomA					1983.325	1983.12	0.805	0.56	0.51	0.49	0.157494245308	0.130505643183	0.184482847433	0.1825	0.07	0.295
crossAB	Horror_randomA	Political_randomB					1991.42	1988.25	0.85	0.785	0.47	0.49	0.0432688363444	0.0481373494341	0.0384003232548	0.3375	0.295	0.38
